"","species","year","spfact","mean","sd","lci95","med","uci95","lci","lqrt","uqrt","uci","year_i","firstyear","lastyear","sci_name","sort","Breeding.Biome","Winter.Biome","Family","bird.group","Migrate","AI","native","popest","popestlci","popestuci","year_est1","year_est2","Pop.source","Tr_source","popse","spfactor","g1","g2","famfact","famfactn","birdgroupfact","birdgroupfactn","migratefact","migratefactn","aifact","aifactn","nativefact","nativefactn","rescindex","rescindex.raw","spsort"
"14487","Marsh Wren",2008,302,10319249.3215906,1760451.17604546,7094116.57258308,10.2457070105583,14032725.7357271,7.09411657258308,9.09252662309768,11.4735200716179,14.0327257357271,39,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,10.3821196437127,9.96645214221029,"Marsh Wren"
"14488","Marsh Wren",2009,302,10604721.6127012,1820727.23196618,7262695.88589147,10.5223697513579,14365056.2280565,7.26269588589147,9.32942607549895,11.776217679273,14.3650562280565,40,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,10.6302290244204,10.2776681755901,"Marsh Wren"
"14489","Marsh Wren",2010,302,10829649.5656243,1857387.56896152,7437704.75975552,10.7519206350172,14650289.5330358,7.43770475975552,9.52395690907903,12.0512523178142,14.6502895330358,41,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,10.8764995636859,10.4702456719798,"Marsh Wren"
"14490","Marsh Wren",2011,302,11089463.3787185,1897273.4688212,7606984.67266077,11.001119031881,14995000.0373504,7.60698467266077,9.78909764588425,12.3252943782526,14.9950000373504,42,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,11.1330212852506,10.975236284454,"Marsh Wren"
"14491","Marsh Wren",2012,302,11356194.2844994,1962548.09877941,7677709.7024596,11.28862617803,15467503.0135237,7.6777097024596,10.0182508525707,12.6008447942567,15.4675030135237,43,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,11.3985950016139,10.4023345758452,"Marsh Wren"
"14492","Marsh Wren",2013,302,11611699.2352153,2004599.79424902,7889687.20583721,11.5261058517159,15848251.0450151,7.88968720583721,10.2350901382846,12.8737099507675,15.8482510450151,44,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,11.6548657345637,11.4262393159406,"Marsh Wren"
"14493","Marsh Wren",2014,302,11871359.553867,2047629.01966278,8154016.0831089,11.7902495032426,16140214.5002884,8.1540160831089,10.4574643946525,13.1827760484199,16.1402145002884,45,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,11.9298269962078,10.9871052321219,"Marsh Wren"
"14494","Marsh Wren",2015,302,12170735.000736,2127156.38676453,8323310.03336027,12.0617658325553,16709173.6483632,8.32331003336027,10.6876424215962,13.5299234612284,16.7091736483633,46,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,12.201273231633,11.6676764645686,"Marsh Wren"
"14495","Marsh Wren",2016,302,12479377.9213702,2284636.29326136,8350804.88497859,12.3576082167902,17269136.4820331,8.35080488497859,10.8859915256873,13.9400840372118,17.2691364820331,47,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,12.4794939240464,14.286460435113,"Marsh Wren"
"14496","Marsh Wren",2017,302,12727356.2773473,2342647.57534383,8429296.94744343,12.6109881183437,17719857.4108921,8.42929694744343,11.0909808973311,14.1961519170095,17.7198574108921,48,1970,2017,"Cistothorus palustris",1470,"Wetland","Temperate North America","Troglodytidae","landbird","M","other","native",10846904,8009975,14414465,2006,2015,"PIF0615","BBS7017",1633798.46938776,"Marsh Wren",8,11,"Troglodytidae",63,"landbird",1,"M",2,"other",2,"native",2,12.7623655822906,12.8727821703847,"Marsh Wren"
"11953","Hoary Redpoll",1970,250,7145517.01802759,824497.692070887,5667524.3873929,7.09760151161768,8909614.65951651,5.6675243873929,6.57732706462508,7.66709406519035,8.90961465951651,1,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.14551701802759,7.14551701802759,"Hoary Redpoll"
"11954","Hoary Redpoll",1971,250,7095129.68711664,839256.878748296,5579378.68986143,7.04276238385176,8891308.32555655,5.57937868986143,6.51001330635918,7.63470638941886,8.89130832555655,2,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.17599822863785,6.2521012428413,"Hoary Redpoll"
"11955","Hoary Redpoll",1972,250,7037101.25064891,831147.770237588,5547498.54988394,6.99284638677297,8810636.05461524,5.54749854988394,6.45816040240247,7.55844560212019,8.81063605461524,3,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.22087648589193,11.6810418443986,"Hoary Redpoll"
"11956","Hoary Redpoll",1973,250,6996359.99922022,833679.539690232,5530384.23951992,6.93962763249986,8781004.39827015,5.53038423951992,6.41417807402056,7.52059904393149,8.78100439827015,4,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.24477406846018,7.00631643800578,"Hoary Redpoll"
"11957","Hoary Redpoll",1974,250,6952953.00023468,834349.227906037,5445380.53229241,6.90585810570611,8739400.22190304,5.44538053229241,6.37241853366662,7.48473028321527,8.73940022190304,5,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.30946601645254,7.8966723410576,"Hoary Redpoll"
"11958","Hoary Redpoll",1975,250,6919984.07105139,862951.387198139,5359891.64963537,6.86525733680612,8790525.92320262,5.35989164963537,6.32777006151737,7.47024165172763,8.79052592320262,6,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.34926470396571,6.01343515733352,"Hoary Redpoll"
"11959","Hoary Redpoll",1976,250,6899799.93812503,904450.044650534,5296554.94938722,6.84978237287029,8846027.18264516,5.29655494938722,6.27251984517709,7.46262781348728,8.84602718264516,7,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.38642314702559,7.8517614414702,"Hoary Redpoll"
"11960","Hoary Redpoll",1977,250,6915455.71687897,968513.880472939,5212328.63354644,6.84586686947776,9018086.57289642,5.21232863354644,6.22559446269978,7.52580150245822,9.01808657289642,8,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.42203286225038,8.48379020287093,"Hoary Redpoll"
"11961","Hoary Redpoll",1978,250,6940845.67784219,1051711.18098618,5131703.5963461,6.87378020048117,9235447.5136484,5.1317035963461,6.18695248010487,7.60153169672892,9.2354475136484,9,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.47168101372618,7.0323017525553,"Hoary Redpoll"
"11962","Hoary Redpoll",1979,250,6965445.28786917,1141537.49649096,4985524.51701035,6.87719150141267,9491562.84095242,4.98552451701035,6.16900637859308,7.67270768436991,9.49156284095242,10,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.54355283619794,6.06501248354747,"Hoary Redpoll"
"11963","Hoary Redpoll",1980,250,7021789.60529371,1253081.28133536,4879748.28570156,6.90156703114555,9783914.71203111,4.87974828570156,6.14239165111999,7.79750058433818,9.78391471203111,11,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.62220287024193,5.04625994556684,"Hoary Redpoll"
"11964","Hoary Redpoll",1981,250,7081535.84508491,1365015.86394124,4781488.43344103,6.96172461653365,10134519.5857827,4.78148843344103,6.12624380176714,7.90569835251112,10.1345195857827,12,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.70835851786556,6.30075242053227,"Hoary Redpoll"
"11965","Hoary Redpoll",1982,250,7163845.07439879,1510797.27384139,4683617.36740799,6.99647180965552,10614940.9167587,4.68361736740799,6.09860480377233,8.04907813788994,10.6149409167587,13,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.80321389536419,9.20006770503822,"Hoary Redpoll"
"11966","Hoary Redpoll",1983,250,7218640.86284657,1594007.71054823,4586438.64824049,7.0340935867701,10809792.4231414,4.58643864824049,6.09865321309048,8.15909908908674,10.8097924231414,14,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,7.88904853929004,6.72303049347241,"Hoary Redpoll"
"11967","Hoary Redpoll",1984,250,7321694.83133782,1709714.91391123,4545668.68006159,7.13714117817177,11128067.4884051,4.54566868006159,6.10687372985336,8.31385519487082,11.1280674884051,15,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,8.01157942217804,8.32261596760083,"Hoary Redpoll"
"11968","Hoary Redpoll",1985,250,7445884.63899164,1859412.76741001,4462048.14259004,7.23265357916019,11787902.028338,4.46204814259004,6.12388078156477,8.49716796479695,11.787902028338,16,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,8.13443287268484,8.99991746317964,"Hoary Redpoll"
"11969","Hoary Redpoll",1986,250,7567037.29553504,1944699.06937348,4480927.34789264,7.31249867585315,12024059.9010675,4.48092734789264,6.18545897646548,8.67895022546797,12.0240599010675,17,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,8.26394782236917,8.16352621695342,"Hoary Redpoll"
"11970","Hoary Redpoll",1987,250,7619083.94604125,2048686.11135379,4379742.46850209,7.32868403017116,12329168.9197556,4.37974246850209,6.18585371880757,8.76719264505191,12.3291689197556,18,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,8.39374498622028,7.93033879898304,"Hoary Redpoll"
"11971","Hoary Redpoll",1988,250,7832284.27389151,2182024.53921822,4457804.51529781,7.52865773142964,12913836.4719654,4.45780451529781,6.2619468220349,9.08713536509303,12.9138364719654,19,1970,2017,"Acanthis hornemanni",1756,"Arctic Tundra","Temperate North America","Fringillidae","landbird","M","other","native",12815104,12474111,13252214,2006,2015,"PIF0615","CBC7017",198495.663265306,"Hoary Redpoll",8,1,"Fringillidae",24,"landbird",1,"M",2,"other",2,"native",2,8.53906510655157,9.82148130659066,"Hoary Redpoll"
